18,6,0,0,15,0
8,6,0,0,15,0
27,14,0,0,15,0
21,14,0,0,15,0
21,14,0,0,15,0
22,14,0,0,15,0
22,14,0,0,15,0
22,14,0,0,15,0
19,14,0,0,15,0
19,14,0,0,15,0
19,14,0,0,15,0
33,14,0,0,15,0
61,5,0,0,15,0
7,5,0,0,15,0
62,7,0,0,15,0
9,7,0,0,15,0
9,7,0,0,15,0
57,17,0,0,15,0
63,17,0,0,15,0
63,17,0,0,15,0
64,12,0,0,15,0
65,19,0,0,15,0
66,19,0,0,15,0
66,19,0,0,15,0
42,4,0,0,15,0
4,4,0,0,15,0
4,4,0,0,15,0
5,1,0,0,15,0
5,1,0,0,15,0
5,1,0,0,15,0
59,1,0,0,15,0
67,2,0,0,15,0
15,5,0,0,15,0
15,5,0,0,15,0
37,7,0,0,15,0
37,7,0,0,15,0
37,7,0,0,15,0
26,16,0,0,16,0
54,13,0,0,16,0
48,13,0,0,16,0
48,13,0,0,16,0
45,18,0,0,16,0
3,3,0,0,16,0
6,3,0,0,16,0
6,3,0,0,16,0
6,3,0,0,16,0
12,3,0,0,16,0
12,3,0,0,16,0
68,3,0,0,16,0
68,3,0,0,16,0
18,6,0,0,16,0
18,6,0,0,16,0
46,6,0,0,16,0
69,2,0,0,16,0
32,2,0,0,16,0
2,2,0,0,16,0
2,2,0,0,16,0
21,14,0,0,16,0
21,14,0,0,16,0
22,14,0,0,16,0
22,14,0,0,16,0
19,14,0,0,16,0
19,14,0,0,16,0
19,14,0,0,16,0
19,14,0,0,16,0
19,14,0,0,16,0
56,14,0,0,16,0
56,14,0,0,16,0
33,14,0,0,16,0
70,5,0,0,16,0
61,5,0,0,16,0
9,7,0,0,16,0
9,7,0,0,16,0
71,12,0,0,16,0
71,12,0,0,16,0
28,12,0,0,16,0
13,10,0,0,16,0
30,10,0,0,16,0
30,10,0,0,16,0
30,10,0,0,16,0
11,9,0,0,16,0
43,4,0,0,16,0
4,4,0,0,16,0
4,4,0,0,16,0
4,4,0,0,16,0
72,1,0,0,16,0
72,1,0,0,16,0
5,1,0,0,16,0
5,1,0,0,16,0
14,11,0,0,16,0
15,5,0,0,16,0
15,5,0,0,16,0
37,7,0,0,16,0
24,0,0,0,16,0
24,0,0,0,16,0
73,16,0,0,17,0
73,16,0,0,17,0
54,13,0,0,17,0
54,13,0,0,17,0
54,13,0,0,17,0
20,13,0,0,17,0
44,13,0,0,17,0
49,0,0,0,17,0
3,3,0,0,17,0
6,3,0,0,17,0
6,3,0,0,17,0
12,3,0,0,17,0
12,3,0,0,17,0
12,3,0,0,17,0
68,3,0,0,17,0
60,6,0,0,17,0
18,6,0,0,17,0
46,6,0,0,17,0
74,6,0,0,17,0
75,6,0,0,17,0
76,2,0,0,17,0
76,2,0,0,17,0
2,2,0,0,17,0
2,2,0,0,17,0
2,2,0,0,17,0
27,14,0,0,17,0
21,14,0,0,17,0
21,14,0,0,17,0
21,14,0,0,17,0
21,14,0,0,17,0
21,14,0,0,17,0
21,14,0,0,17,0
21,14,0,0,17,0
22,14,0,0,17,0
22,14,0,0,17,0
19,14,0,0,17,0
19,14,0,0,17,0
19,14,0,0,17,0
56,14,0,0,17,0
56,14,0,0,17,0
77,14,0,0,17,0
78,5,0,0,17,0
61,5,0,0,17,0
31,5,0,0,17,0
7,5,0,0,17,0
7,5,0,0,17,0
7,5,0,0,17,0
39,5,0,0,17,0
62,7,0,0,17,0
62,7,0,0,17,0
9,7,0,0,17,0
9,7,0,0,17,0
79,17,0,0,17,0
57,17,0,0,17,0
35,17,0,0,17,0
64,12,0,0,17,0
71,12,0,0,17,0
71,12,0,0,17,0
71,12,0,0,17,0
71,12,0,0,17,0
71,12,0,0,17,0
71,12,0,0,17,0
28,12,0,0,17,0
28,12,0,0,17,0
13,10,0,0,17,0
30,10,0,0,17,0
30,10,0,0,17,0
65,19,0,0,17,0
51,19,0,0,17,0
66,19,0,0,17,0
23,15,0,0,17,0
23,15,0,0,17,0
40,15,0,0,17,0
42,4,0,0,17,0
43,4,0,0,17,0
4,4,0,0,17,0
4,4,0,0,17,0
4,4,0,0,17,0
1,1,0,0,17,0
72,1,0,0,17,0
72,1,0,0,17,0
80,1,0,0,17,0
5,1,0,0,17,0
10,8,0,0,17,0
81,11,0,0,17,0
81,11,0,0,17,0
82,3,0,0,17,0
15,5,0,0,17,0
37,7,0,0,17,0
37,7,0,0,17,0
24,0,0,0,17,0
24,0,0,0,17,0
83,16,0,0,18,0
83,16,0,0,18,0
83,16,0,0,18,0
38,16,0,0,18,0
84,16,0,0,18,0
53,16,0,0,18,0
53,16,0,0,18,0
53,16,0,0,18,0
85,16,0,0,18,0
85,16,0,0,18,0
54,13,0,0,18,0
20,13,0,0,18,0
20,13,0,0,18,0
20,13,0,0,18,0
48,13,0,0,18,0
86,13,0,0,18,0
86,13,0,0,18,0
86,13,0,0,18,0
86,13,0,0,18,0
86,13,0,0,18,0
86,13,0,0,18,0
86,13,0,0,18,0
86,13,0,0,18,0
86,13,0,0,18,0
86,13,0,0,18,0
86,13,0,0,18,0
86,13,0,0,18,0
87,0,0,0,18,0
87,0,0,0,18,0
29,0,0,0,18,0
88,0,0,0,18,0
88,0,0,0,18,0
49,0,0,0,18,0
49,0,0,0,18,0
45,18,0,0,18,0
45,18,0,0,18,0
55,18,0,0,18,0
3,3,0,0,18,0
3,3,0,0,18,0
3,3,0,0,18,0
6,3,0,0,18,0
6,3,0,0,18,0
6,3,0,0,18,0
6,3,0,0,18,0
6,3,0,0,18,0
6,3,0,0,18,0
6,3,0,0,18,0
6,3,0,0,18,0
12,3,0,0,18,0
68,3,0,0,18,0
89,3,0,0,18,0
18,6,0,0,18,0
18,6,0,0,18,0
18,6,0,0,18,0
8,6,0,0,18,0
8,6,0,0,18,0
8,6,0,0,18,0
8,6,0,0,18,0
46,6,0,0,18,0
74,6,0,0,18,0
75,6,0,0,18,0
75,6,0,0,18,0
75,6,0,0,18,0
75,6,0,0,18,0
75,6,0,0,18,0
76,2,0,0,18,0
76,2,0,0,18,0
76,2,0,0,18,0
69,2,0,0,18,0
32,2,0,0,18,0
2,2,0,0,18,0
2,2,0,0,18,0
90,2,0,0,18,0
27,14,0,0,18,0
27,14,0,0,18,0
27,14,0,0,18,0
27,14,0,0,18,0
27,14,0,0,18,0
27,14,0,0,18,0
21,14,0,0,18,0
21,14,0,0,18,0
21,14,0,0,18,0
21,14,0,0,18,0
21,14,0,0,18,0
21,14,0,0,18,0
21,14,0,0,18,0
21,14,0,0,18,0
25,14,0,0,18,0
22,14,0,0,18,0
22,14,0,0,18,0
22,14,0,0,18,0
22,14,0,0,18,0
22,14,0,0,18,0
22,14,0,0,18,0
22,14,0,0,18,0
19,14,0,0,18,0
19,14,0,0,18,0
19,14,0,0,18,0
19,14,0,0,18,0
56,14,0,0,18,0
56,14,0,0,18,0
33,14,0,0,18,0
77,14,0,0,18,0
77,14,0,0,18,0
77,14,0,0,18,0
77,14,0,0,18,0
77,14,0,0,18,0
77,14,0,0,18,0
77,14,0,0,18,0
78,5,0,0,18,0
78,5,0,0,18,0
78,5,0,0,18,0
78,5,0,0,18,0
78,5,0,0,18,0
78,5,0,0,18,0
78,5,0,0,18,0
7,5,0,0,18,0
7,5,0,0,18,0
7,5,0,0,18,0
7,5,0,0,18,0
7,5,0,0,18,0
7,5,0,0,18,0
39,5,0,0,18,0
91,7,0,0,18,0
34,7,0,0,18,0
62,7,0,0,18,0
62,7,0,0,18,0
9,7,0,0,18,0
57,17,0,0,18,0
92,17,0,0,18,0
63,17,0,0,18,0
63,17,0,0,18,0
63,17,0,0,18,0
63,17,0,0,18,0
63,17,0,0,18,0
64,12,0,0,18,0
64,12,0,0,18,0
71,12,0,0,18,0
71,12,0,0,18,0
71,12,0,0,18,0
71,12,0,0,18,0
71,12,0,0,18,0
71,12,0,0,18,0
28,12,0,0,18,0
28,12,0,0,18,0
13,10,0,0,18,0
13,10,0,0,18,0
13,10,0,0,18,0
13,10,0,0,18,0
13,10,0,0,18,0
13,10,0,0,18,0
30,10,0,0,18,0
30,10,0,0,18,0
30,10,0,0,18,0
30,10,0,0,18,0
30,10,0,0,18,0
30,10,0,0,18,0
30,10,0,0,18,0
30,10,0,0,18,0
30,10,0,0,18,0
65,19,0,0,18,0
65,19,0,0,18,0
58,19,0,0,18,0
58,19,0,0,18,0
51,19,0,0,18,0
51,19,0,0,18,0
66,19,0,0,18,0
23,15,0,0,18,0
40,15,0,0,18,0
40,15,0,0,18,0
93,15,0,0,18,0
93,15,0,0,18,0
42,4,0,0,18,0
42,4,0,0,18,0
94,4,0,0,18,0
43,4,0,0,18,0
4,4,0,0,18,0
4,4,0,0,18,0
4,4,0,0,18,0
95,4,0,0,18,0
1,1,0,0,18,0
96,1,0,0,18,0
96,1,0,0,18,0
96,1,0,0,18,0
5,1,0,0,18,0
5,1,0,0,18,0
5,1,0,0,18,0
59,1,0,0,18,0
10,8,0,0,18,0
36,8,0,0,18,0
97,8,0,0,18,0
14,11,0,0,18,0
14,11,0,0,18,0
14,11,0,0,18,0
98,11,0,0,18,0
99,13,0,0,18,0
82,3,0,0,18,0
82,3,0,0,18,0
82,3,0,0,18,0
67,2,0,0,18,0
15,5,0,0,18,0
15,5,0,0,18,0
37,7,0,0,18,0
37,7,0,0,18,0
37,7,0,0,18,0
37,7,0,0,18,0
37,7,0,0,18,0
37,7,0,0,18,0
37,7,0,0,18,0
100,17,0,0,18,0
101,13,0,0,18,0
24,0,0,0,18,0
24,0,0,0,18,0
24,0,0,0,18,0
24,0,0,0,18,0
24,0,0,0,18,0
0,0,0,0,18,0
0,0,0,0,18,0
102,20,0,0,19,0
103,20,0,0,19,0
103,20,0,0,19,0
103,20,0,0,19,0
103,20,0,0,19,0
103,20,0,0,19,0
103,20,0,0,19,0
103,20,0,0,19,0
103,20,0,0,19,0
103,20,0,0,19,0
103,20,0,0,19,0
103,20,0,0,19,0
103,20,0,0,19,0
104,20,0,0,19,0
104,20,0,0,19,0
104,20,0,0,19,0
104,20,0,0,19,0
105,20,0,0,19,0
105,20,0,0,19,0
105,20,0,0,19,0
105,20,0,0,19,0
105,20,0,0,19,0
105,20,0,0,19,0
105,20,0,0,19,0
105,20,0,0,19,0
105,20,0,0,19,0
105,20,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
73,16,0,0,19,0
106,16,0,0,19,0
106,16,0,0,19,0
106,16,0,0,19,0
106,16,0,0,19,0
106,16,0,0,19,0
106,16,0,0,19,0
106,16,0,0,19,0
106,16,0,0,19,0
106,16,0,0,19,0
106,16,0,0,19,0
106,16,0,0,19,0
106,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
83,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
38,16,0,0,19,0
84,16,0,0,19,0
84,16,0,0,19,0
84,16,0,0,19,0
84,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
26,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
53,16,0,0,19,0
85,16,0,0,19,0
85,16,0,0,19,0
107,16,0,0,19,0
107,16,0,0,19,0
107,16,0,0,19,0
107,16,0,0,19,0
107,16,0,0,19,0
107,16,0,0,19,0
107,16,0,0,19,0
107,16,0,0,19,0
107,16,0,0,19,0
107,16,0,0,19,0
107,16,0,0,19,0
107,16,0,0,19,0
107,16,0,0,19,0
54,13,0,0,19,0
54,13,0,0,19,0
54,13,0,0,19,0
54,13,0,0,19,0
54,13,0,0,19,0
54,13,0,0,19,0
54,13,0,0,19,0
54,13,0,0,19,0
20,13,0,0,19,0
20,13,0,0,19,0
20,13,0,0,19,0
20,13,0,0,19,0
20,13,0,0,19,0
20,13,0,0,19,0
20,13,0,0,19,0
20,13,0,0,19,0
20,13,0,0,19,0
20,13,0,0,19,0
20,13,0,0,19,0
20,13,0,0,19,0
20,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
48,13,0,0,19,0
108,13,0,0,19,0
108,13,0,0,19,0
108,13,0,0,19,0
108,13,0,0,19,0
108,13,0,0,19,0
86,13,0,0,19,0
86,13,0,0,19,0
86,13,0,0,19,0
86,13,0,0,19,0
86,13,0,0,19,0
86,13,0,0,19,0
86,13,0,0,19,0
86,13,0,0,19,0
86,13,0,0,19,0
86,13,0,0,19,0
86,13,0,0,19,0
86,13,0,0,19,0
44,13,0,0,19,0
44,13,0,0,19,0
109,13,0,0,19,0
109,13,0,0,19,0
109,13,0,0,19,0
109,13,0,0,19,0
109,13,0,0,19,0
109,13,0,0,19,0
17,13,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
110,0,0,0,19,0
111,0,0,0,19,0
112,0,0,0,19,0
87,0,0,0,19,0
87,0,0,0,19,0
87,0,0,0,19,0
87,0,0,0,19,0
87,0,0,0,19,0
87,0,0,0,19,0
87,0,0,0,19,0
87,0,0,0,19,0
87,0,0,0,19,0
87,0,0,0,19,0
87,0,0,0,19,0
87,0,0,0,19,0
87,0,0,0,19,0
87,0,0,0,19,0
87,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
29,0,0,0,19,0
88,0,0,0,19,0
88,0,0,0,19,0
88,0,0,0,19,0
88,0,0,0,19,0
88,0,0,0,19,0
88,0,0,0,19,0
88,0,0,0,19,0
88,0,0,0,19,0
88,0,0,0,19,0
88,0,0,0,19,0
88,0,0,0,19,0
88,0,0,0,19,0
88,0,0,0,19,0
88,0,0,0,19,0
88,0,0,0,19,0
113,0,0,0,19,0
113,0,0,0,19,0
113,0,0,0,19,0
113,0,0,0,19,0
49,0,0,0,19,0
49,0,0,0,19,0
49,0,0,0,19,0
49,0,0,0,19,0
49,0,0,0,19,0
49,0,0,0,19,0
49,0,0,0,19,0
49,0,0,0,19,0
49,0,0,0,19,0
49,0,0,0,19,0
49,0,0,0,19,0
49,0,0,0,19,0
49,0,0,0,19,0
49,0,0,0,19,0
49,0,0,0,19,0
45,18,0,0,19,0
45,18,0,0,19,0
45,18,0,0,19,0
45,18,0,0,19,0
45,18,0,0,19,0
45,18,0,0,19,0
45,18,0,0,19,0
45,18,0,0,19,0
45,18,0,0,19,0
45,18,0,0,19,0
45,18,0,0,19,0
45,18,0,0,19,0
55,18,0,0,19,0
55,18,0,0,19,0
55,18,0,0,19,0
55,18,0,0,19,0
55,18,0,0,19,0
55,18,0,0,19,0
55,18,0,0,19,0
55,18,0,0,19,0
55,18,0,0,19,0
55,18,0,0,19,0
55,18,0,0,19,0
55,18,0,0,19,0
55,18,0,0,19,0
114,18,0,0,19,0
114,18,0,0,19,0
50,18,0,0,19,0
50,18,0,0,19,0
50,18,0,0,19,0
50,18,0,0,19,0
50,18,0,0,19,0
50,18,0,0,19,0
50,18,0,0,19,0
50,18,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
115,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
116,3,0,0,19,0
117,3,0,0,19,0
117,3,0,0,19,0
117,3,0,0,19,0
117,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
3,3,0,0,19,0
6,3,0,0,19,0
6,3,0,0,19,0
6,3,0,0,19,0
6,3,0,0,19,0
6,3,0,0,19,0
